timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,button,toggle
5177728081958700,0.184611,-0.022647,-0.067414,0.797875,-0.041215,0.531291,-0.281828,False,False
5177728100051200,0.185293,-0.025349,-0.067261,0.796776,-0.039576,0.532779,-0.282360,False,False
5177728117094000,0.185698,-0.028091,-0.067029,0.795686,-0.037802,0.534286,-0.282830,False,False
5177728134963400,0.185974,-0.030876,-0.066757,0.794544,-0.035970,0.535868,-0.283286,False,False
5177728152951900,0.190471,-0.032206,-0.066726,0.793119,-0.033941,0.537809,-0.283851,False,False
5177728171069200,0.191989,-0.034568,-0.066511,0.791945,-0.032245,0.539404,-0.284300,False,False
5177728187850100,0.192510,-0.037250,-0.066269,0.790840,-0.030791,0.540950,-0.284598,False,False
5177728204834400,0.192714,-0.040027,-0.066069,0.789620,-0.029646,0.542670,-0.284834,False,False
5177728222172200,0.192822,-0.042797,-0.065934,0.788255,-0.028855,0.544532,-0.285142,False,False
5177728240151500,0.192892,-0.045488,-0.065888,0.786708,-0.028467,0.546564,-0.285566,False,False
5177728256932000,0.195827,-0.046693,-0.066408,0.784789,-0.027908,0.548917,-0.286387,False,False
5177728273846300,0.196749,-0.051070,-0.066675,0.782185,-0.028606,0.552160,-0.287206,False,False
5177728291656200,0.196749,-0.051070,-0.066675,0.782185,-0.028606,0.552160,-0.287206,False,False
5177728309249800,0.196223,-0.055839,-0.066609,0.779905,-0.029654,0.554738,-0.288332,False,False
5177728327357900,0.196223,-0.055839,-0.066609,0.779905,-0.029654,0.554738,-0.288332,False,False
5177728344487800,0.198097,-0.058974,-0.067009,0.777706,-0.030095,0.556771,-0.290298,False,False
5177728361478200,0.197793,-0.061079,-0.066885,0.776915,-0.030385,0.557501,-0.290985,False,False
5177728378471400,0.197063,-0.063358,-0.066605,0.776221,-0.030589,0.558219,-0.291437,False,False
5177728395637100,0.196116,-0.065710,-0.066202,0.775609,-0.030642,0.558924,-0.291711,False,False
5177728412999700,0.195059,-0.068107,-0.065699,0.774991,-0.030513,0.559690,-0.291900,False,False
5177728430542400,0.195405,-0.069902,-0.065285,0.774291,-0.030013,0.560623,-0.292018,False,False
5177728448735100,0.195564,-0.071781,-0.064811,0.773550,-0.029456,0.561534,-0.292289,False,False
5177728466192100,0.194817,-0.074043,-0.064232,0.772878,-0.028682,0.562349,-0.292577,False,False
5177728484286100,0.193764,-0.076424,-0.063630,0.772203,-0.027748,0.563165,-0.292878,False,False
5177728501999100,0.192592,-0.078835,-0.063036,0.771512,-0.026715,0.564025,-0.293142,False,False
5177728519764400,0.191358,-0.081258,-0.062452,0.770765,-0.025670,0.565010,-0.293301,False,False
5177728537420700,0.191092,-0.083090,-0.062714,0.769925,-0.024645,0.566195,-0.293312,False,False
5177728555033500,0.190051,-0.085251,-0.062408,0.769256,-0.023911,0.567199,-0.293187,False,False
5177728571865900,0.188704,-0.087484,-0.061872,0.768741,-0.023413,0.568036,-0.292958,False,False
5177728588708100,0.187205,-0.089719,-0.061190,0.768380,-0.023174,0.568680,-0.292673,False,False
5177728606618600,0.185602,-0.091944,-0.060413,0.768150,-0.023183,0.569134,-0.292395,False,False
5177728623779200,0.183927,-0.094165,-0.059571,0.767950,-0.023410,0.569447,-0.292293,False,False
5177728640721900,0.183427,-0.095990,-0.058913,0.767719,-0.023859,0.569615,-0.292536,False,False
5177728658356800,0.180328,-0.100366,-0.056959,0.767336,-0.025074,0.569608,-0.293452,False,False
5177728675935900,0.180328,-0.100366,-0.056959,0.767336,-0.025074,0.569608,-0.293452,False,False
5177728693451400,0.176378,-0.105124,-0.054475,0.767480,-0.026125,0.568826,-0.294498,False,False
5177728710213600,0.174258,-0.107598,-0.053051,0.767831,-0.026359,0.568078,-0.295005,False,False
5177728727367800,0.174258,-0.107598,-0.053051,0.767831,-0.026359,0.568078,-0.295005,False,False
5177728744627400,0.169927,-0.112722,-0.049922,0.768910,-0.025853,0.565915,-0.296392,False,False
5177728762244200,0.167748,-0.115344,-0.048272,0.769362,-0.025149,0.564889,-0.297238,False,False
5177728779215000,0.165574,-0.117992,-0.046613,0.769760,-0.024256,0.563946,-0.298070,False,False
5177728796768100,0.163418,-0.120647,-0.044986,0.769997,-0.023365,0.563220,-0.298901,False,False
5177728814385800,0.161257,-0.123308,-0.043411,0.770098,-0.022566,0.562681,-0.299717,False,False
5177728832064100,0.159070,-0.125974,-0.041896,0.770139,-0.021965,0.562277,-0.300414,False,False
5177728849741700,0.156857,-0.128629,-0.040414,0.770143,-0.021633,0.561939,-0.301059,False,False
5177728868179200,0.154576,-0.131246,-0.038937,0.770175,-0.021476,0.561510,-0.301788,False,False
5177728885880900,0.152162,-0.133823,-0.037445,0.770437,-0.021333,0.560715,-0.302605,False,False
5177728903156700,0.149650,-0.136399,-0.035909,0.770766,-0.021065,0.559843,-0.303401,False,False
5177728921178100,0.147064,-0.138981,-0.034334,0.771088,-0.020739,0.559043,-0.304079,False,False
5177728938608000,0.147043,-0.141786,-0.033859,0.771367,-0.020430,0.558360,-0.304646,False,False
5177728956543400,0.145174,-0.144457,-0.032674,0.771532,-0.020275,0.557839,-0.305192,False,False
5177728974781700,0.139918,-0.149722,-0.029821,0.771815,-0.020484,0.556799,-0.306361,False,False
